gene	pval	padj	ctrlFirst	ctrlSecond	objFirst	objSecond	ctrlRatio	objRatio	ratioSD	fisher	fisher.adj	chisqr	chisqr.adj
CARHR025070	0.14155	1	268.565094241059	86.685086481827	247.795732806633	210.669180716575	0.755988621017913	0.540490069136096	0.155522178699932	2.2949361226794e-10	2.46662538493694e-09	3.90388435607155e-10	3.52548167517802e-09
CARHR025080	0.97459	1	1665.46781060693	1160.24712512947	1472.20525185981	1104.41577319497	0.589396966248789	0.571370503284824	0.0347588048187668	0.185200594924777	0.348972484370593	0.18899041199316	0.309665702541454
CARHR025100	0.9845	1	1499.1883849399	4169.02972325227	2338.79941766366	6846.00531396675	0.264490243022433	0.254637903145547	0.021626814321977	0.189550494746354	0.355514839150275	0.189120185328831	0.309850422557668
CARHR025110	0.66611	1	66.2517102804638	21.1201866532542	175.361188858809	88.00559500237	0.758272540777312	0.665843984909054	0.220661406432918	0.110782056526156	0.231418594771523	0.137868470302508	0.240898923993217
CARHR025120	0.58946	1	31.3891707125448	16.6257062950973	27.3680273768095	39.4470633927264	0.653738438350032	0.409608474097709	0.145626987486035	0.014463433468625	0.0425148090893681	0.0167464326761851	0.0420612182555832
CARHR025130	0.32845	1	154.140797373792	414.982444055566	65.8740970076241	393.77753672122	0.270839048826517	0.143313092293901	0.127880453159358	6.05993675439552e-07	4.37505827434731e-06	1.04452995865015e-06	6.29209070156067e-06
CARHR025150	0.77709	1	34.7113256504416	111.330503911703	49.4384828808498	87.5257794145717	0.23768070938656	0.360958998006464	0.108479018653388	0.0371058277244715	0.0938754698583282	0.0325737529401007	0.0735244223617564
CARHR025170	0.87638	1	503.567200981269	34.0750144443917	3968.16471953638	287.254127112318	0.93662139343464	0.932496861657098	0.0350611119652815	0.783753371968678	1	0.788075784982266	0.893847213776194
CARHR025180	0.97502	1	556.527541313783	451.42954466661	930.536688116863	722.189968626054	0.552134162311558	0.56303120925677	0.0739412436150071	0.600973968369058	0.852677502450652	0.610812053123898	0.750302465255739
CARHR025200	1	1	0	0	84.1698650844941	41.9575865130328	NA	0.667339774318761	NA	1	1	NA	NA
CARHR025210	1	1	445.713357162214	172.43623055059	512.894076880576	224.954349912739	0.721044494766039	0.695121190553473	0.11278233579126	0.308436296783258	0.521404794373147	0.32480378233772	0.471155905367614
CARHR025220	0.70729	1	813.085949243852	395.025935169408	969.699254176295	709.09780056013	0.673022060070819	0.577615532169575	0.0923643015629261	1.94783956085398e-07	1.50715314831182e-06	2.40947519580257e-07	1.59282864088933e-06
CARHR025230	0.97754	1	153.337396733475	74.6041811132294	425.747219654988	285.890740320945	0.672704814022994	0.598263785239037	0.0873568670678345	0.0508391185350048	0.122209748038453	0.0532174379412616	0.111064072343331
CARHR025270	0.63379	1	242.182033899945	413.872346939627	165.06975944422	420.630945131967	0.36914932812432	0.281832953511068	0.0604157972314061	0.00108210618763712	0.00436831431473445	0.00132193593509583	0.0045394121819586
CARHR025280	1	1	0	0	0	5.56721997210956	NA	0	NA	1	1	NA	NA
CARHR025290	0.84427	1	873.17232430904	1059.989284516	820.480005180225	1155.36345254521	0.45168097707038	0.415255571979751	0.0670913423159258	0.0219281935681295	0.0605359159802356	0.0234800850078701	0.0558327439792268
CARHR025300	0.76027	1	47.0447973246716	66.9993806630906	84.2067714668026	70.323325821623	0.412513800833567	0.544921493899232	0.137334813311637	0.0358617376268212	0.0913200066938059	0.0431557238776563	0.0930554890252618
CARHR025320	0.99382	1	78.3790102319018	211.40312347703	202.443937608449	454.758170028202	0.270475647441497	0.308039087604957	0.122828899737889	0.279030028107275	0.482097764090361	0.276101075225357	0.415350662093502
CARHR025330	0.98141	1	237.865339974598	158.147665077837	317.257712948301	170.842839101658	0.600650324458669	0.649984335432238	0.13671198653148	0.142287021659973	0.283495912460776	0.150104842519744	0.257820803368347
CARHR025340	0.17283	1	16369.4750739337	12828.8513388495	18154.0269876732	19682.8797723369	0.560630593771533	0.479796805347213	0.0528059250751187	7.64219214285527e-96	1.02520007596403e-93	1.08517403310349e-95	1.24904904848229e-93
CARHR025350	0.99943	1	30.7554077802521	31.0400676703326	13.985226008572	14.4676504757115	0.497696757828912	0.491522395505319	0.0815743620983021	1	1	0.999999999999998	1
CARHR025360	1	1	2.65571572203335	1.8035808242777	2.55610154867686	21.6518817905001	0.595545888113292	0.10558919811136	NA	0.0413035240621448	0.102846733233164	0.0723194684967472	0.142677571499441
CARHR025370	0.9685	1	107.062498486689	159.402943003085	75.4472170708264	102.481015766486	0.401787555970172	0.424031733849744	0.121360109494992	0.693630265195375	0.944675910525614	0.712400469577673	0.835421391523057
CARHR025380	1	1	14.6847577532741	0	51.9568711144743	26.0120346155277	1	0.66637938070332	NA	0.00915700275964547	0.0285552676497211	0.0218284140485799	0.0524925486953611
CARHR025390	0.86971	1	574.858792347679	324.277875470787	320.469053254179	241.455444097116	0.639345288567123	0.570306250688041	0.0568334599059248	0.00940582995960321	0.0292589469931773	0.00986778472383986	0.0266017688982733
CARHR025400	0.20858	1	5.47558701138741	43.7301400112159	44.598052071512	99.1806319900832	0.111279465678296	0.310185423956211	0.162674233826773	0.00414869326456249	0.0143117248843731	0.0104961550489902	0.0280545378778565
CARHR025410	0.90104	1	689.3470715299	459.2176140148	599.690694307173	249.525774330842	0.600181322136838	0.706169411986281	0.112853981103727	1.08147050456436e-06	7.50490879727431e-06	1.24984460345675e-06	7.45724211235712e-06
CARHR025420	0.03026	1	4913.3319864203	4480.34588656491	5756.68098624903	8441.68629036289	0.523046675951099	0.405446687925283	0.0633715232866547	1.61391139615029e-70	1.48038436781922e-68	1.65695957918952e-70	1.31587191734239e-68
CARHR025430	1	1	0.932015551760122	0	0	2.24518491172374	1	0	NA	0.333333333333333	0.553509722007324	0.667725753983743	0.800216387176269
CARHR025440	0.9981	1	228.229239449963	121.713636549465	236.952205574128	125.061246117572	0.652189986146012	0.654539781510446	0.0617013712887454	0.937379390161194	1	0.999999999999999	1
CARHR025450	0.71274	1	369.465653653848	368.749594652256	445.556516094614	295.44039107769	0.50048499336964	0.601293354644203	0.0882137465731757	8.7852377692309e-05	0.000444731942166915	0.000120465612603692	0.000517716141543538
CARHR025460	1	1	0	116.322593295424	0	107.011247418937	0	0	0	1	1	NA	NA
CARHR025470	0.28377	1	31.3013392035068	18.8736617304366	38.769920035136	6.59564082920095	0.623843320794668	0.854611279932704	0.144916286383039	0.0205166731300666	0.0571392476471314	0.0205727199300022	0.0499513330636875
CARHR025490	0.7356	1	809.575843982716	820.045594979979	708.237043375026	562.374219085555	0.496787673889487	0.557398682271635	0.0356190891920728	0.00127004139275881	0.00503786375171455	0.00135016638181596	0.00462151812906173
CARHR025500	0.99939	1	219.251341286942	347.779631181807	143.544258727084	223.524111739291	0.386665547266954	0.391055918396634	0.0513512814681748	0.890884745086509	1	0.947585051719762	1
CARHR025520	0.50551	1	690.094670190493	804.378163735344	593.063021606591	430.212234338065	0.461764613263448	0.57957330460326	0.0943598096055414	6.32913936438439e-09	5.85050160711226e-08	8.05236203517831e-09	6.36973710185962e-08
CARHR025530	0.47853	1	735.807955839167	56.2125390408222	236.83996281428	2.05481827839333	0.929026408528305	0.991398647266404	0.0494058445974301	4.0586693673425e-05	0.000219102815142453	0.000466382309035925	0.00178073245268262
CARHR025550	1	1	595.767115487628	260.097503482942	2.23414982689695	2.13527458418159	0.696099712831001	0.511314447100248	NA	0.589490385952103	0.840036344454825	0.751998623175583	0.866319609354803
CARHR025560	0.99415	1	315.490043171116	377.247775282136	277.649597478786	307.793400133579	0.455424887694948	0.474255561363164	0.0480916256727414	0.499871698835269	0.748047559353009	0.537691851867766	0.68521853641208
CARHR025580	0.92079	1	1151.83320314002	988.203586332691	1259.61405614537	1331.0124401012	0.538230561645542	0.486219861477661	0.0728074033714171	0.000406439907322865	0.00180617519063726	0.000411677207248581	0.00159123521594531
CARHR025590	1	1	0.724818271217071	0	1.7802746593643	0.873027839076818	1	0.670965583611464	NA	1	1	1	1
CARHR025620	0.85239	1	37.9440199027011	17.4715180199975	20.6332108292475	17.0860195341301	0.684718065096305	0.547020992487713	0.171502934874525	0.194605083672741	0.363154539728023	0.257693310753288	0.393749836108158
CARHR025640	1	1	3.48122353788922	0	6.10959993054925	1.16321126767383	1	0.840060296359951	NA	1	1	0.999999999999999	1
CARHR025650	0.67742	1	19.5354061620881	3.34483497131744	23.6263606698774	5.34953762425766	0.853811201035206	0.815379748715488	0.101623817586911	1	1	1	1
CARHR025660	1	1	2.3328341274133	0	0	0	1	NA	NA	1	1	NA	NA
CARHR025670	1	1	138.788712545932	81.9832454483146	0	0	0.628651907637422	NA	NA	1	1	NA	NA
CARHR025680	0.94052	1	187.872387985224	103.086819779972	276.719041999181	186.110516094127	0.645700094622326	0.597885414101823	0.0415272061824776	0.192046967517326	0.359503090246038	0.215965411645515	0.342995186511812
CARHR025690	0.70692	1	502.917391549383	602.453532869397	868.227732019064	792.746946299044	0.454976135557233	0.522721835168629	0.0485292380318166	0.000549080239289759	0.00237370760445426	0.000556725657897153	0.00209186215175984
CARHR025700	0.33738	1	448.872204812177	93.8810773853504	225.202758236176	85.6433618474564	0.8270280798575	0.724483092070076	0.0665151894276877	0.000472189851431833	0.00206754038578802	0.000560055092750034	0.00210306874184434
CARHR025710	0.82955	1	74.3665363651353	52.6368238856574	46.4728874383041	58.1716158855464	0.585547785651373	0.444102518165539	0.118095942786833	0.0354015907738791	0.0904102653925299	0.0441558625497077	0.0949194463745844
CARHR025720	0.96568	1	73.9980343451806	106.630602045235	62.4221412938513	112.892362119258	0.40966945122278	0.356058056113933	0.0449246866287337	0.326428115178752	0.544994793419162	0.351824959553557	0.500609397890696
CARHR025730	0.99999	1	72.390656426214	60.1844634483767	82.5296281049561	72.0791354204727	0.546035006377455	0.53379657286621	0.0264969663196817	0.905673897087123	1	0.929323196897827	0.996090744314486
CARHR025740	0.11118	1	157.266856029614	169.021408453119	159.306826974314	69.6790771758064	0.481987472883618	0.695705823315108	0.119120259172101	6.43314738798243e-07	4.63048543043779e-06	8.62741904078113e-07	5.26151048543413e-06
CARHR025750	0.9274	1	274.791054432154	111.932049904871	319.46205533643	113.801825823137	0.710562806696639	0.737338304041032	0.0839846070537627	0.433916978769706	0.675434484620313	0.436217983844808	0.587416531225596
CARHR025760	0.99078	1	363.490538472561	150.71558300621	271.957899521209	128.947524188393	0.706896560132779	0.678359242448671	0.115586678090278	0.38587607884105	0.618785517836705	0.391186303424737	0.542979324895597
CARHR025770	0.90152	1	162.342405438386	412.487696282637	56.2542093692453	107.021138960459	0.282418065707308	0.344535840497184	0.0452829678301382	0.144683665757308	0.287247177494425	0.150689661362831	0.258556673416779
CARHR025800	0.97922	1	773.624026648201	407.106372471277	451.049967290871	214.669939350697	0.655208019735179	0.677537148567981	0.0375683206972416	0.356259066142444	0.581811199549678	0.355712974654861	0.505035221880967
CARHR025810	0.71795	1	25.3575084847851	87.0601535451045	16.1147716501926	18.2213662469117	0.225565165000879	0.469323943726112	0.243939236488594	0.00824671567506883	0.0260919082030774	0.0104688568727031	0.0279939172308454
CARHR025820	0.9209	1	3349.18953758157	2657.91274458707	968.096483229447	868.284199699693	0.557538290553706	0.527176359579907	0.0289916407973941	0.0227284155852689	0.0622963493962726	0.0236873449809035	0.0562740765281139
CARHR025830	0.594	1	16.1562573306757	12.5633642044826	43.4688318550979	22.9723257027751	0.562551192079511	0.65424555279963	0.194071590876513	0.368840339189428	0.597719066844989	0.536563399145036	0.684191696595962
CARHR025840	0.71693	1	102.56983210214	4.98742151139867	251.947023082224	19.7493481215222	0.95363007752765	0.927310961003921	0.0437841799778931	0.491178779885093	0.738695440824947	0.480837139527045	0.631189852709603
CARHR025850	0.84481	1	1307.08385190051	1166.03957185374	1885.76473669079	2341.62548776704	0.528515414696259	0.44608248507095	0.0593015137900162	7.22121906174855e-11	8.15340588855186e-10	8.34890454369988e-11	8.07623287402798e-10
CARHR025860	0.97096	1	40.6742892245628	51.1701912991467	71.3242102678802	169.811772701354	0.442860463607966	0.295784185295067	0.112455128520461	0.0134082661831054	0.0398497681188277	0.0159956298151243	0.0404734999633206
CARHR025880	0.99986	1	531.547746530211	473.65737772609	388.570262055491	328.398266886264	0.528795301280896	0.541962786886923	0.0417771282962299	0.590090046079787	0.840624726160254	0.623424656556771	0.761014955305506
CARHR025890	0.73938	1	417.556288055228	258.412660867961	1488.03128504388	634.894838548028	0.617715190498603	0.700934087393579	0.0945321888449214	8.23153102667487e-05	0.000418875253571715	6.47068093556515e-05	0.000291421009148558
CARHR025900	0.93677	1	662.50755993105	686.325062152245	890.260261429457	892.258989612515	0.491171068288514	0.499439352988224	0.0804178210311023	0.665079909197148	0.917789633131946	0.672917402643115	0.804157963232204
CARHR025910	0.91585	1	104.411683274637	167.746173591266	204.940108020562	310.583563427026	0.383643832579422	0.397537725949793	0.16856923875371	0.701714847419115	0.952603091835044	0.761897789293769	0.874319366166725
CARHR025920	0.85478	1	833.740878361098	565.228892321746	386.738350219507	209.634951656289	0.595967758441374	0.648483674576115	0.0328532806611288	0.0310077898050785	0.0807315866540763	0.0313039932375941	0.0711173542809351
CARHR025930	0.81803	1	103.491509819971	67.6256935437702	36.0680795313907	5.01567967491004	0.604798978627419	0.877915756206145	0.185046003750841	0.000809520943191566	0.00336249867670525	0.00174804512740873	0.00583087833585017
CARHR025940	0.88155	1	1970.83865115439	1020.36196641791	2058.55613982527	1427.25415654921	0.658878792541153	0.590553118156296	0.0689724709664433	1.54636808418609e-08	1.36477156903661e-07	1.82016731172806e-08	1.37180119067909e-07
CARHR025950	1	1	7.18019771722085	0	0	4.47047384263467	1	0	NA	0.00303030303030303	0.0108422110755833	0.0052083393798737	0.0152281125341452
CARHR025960	0.65414	1	224.066366670504	191.216962402578	61.1281818373813	121.64740716404	0.539550593496309	0.334443905618632	0.102796286723311	3.50691298790542e-06	2.26315034192429e-05	5.69392005230648e-06	3.08642712581954e-05
CARHR025970	0.88521	1	1927.8523769885	1742.79085327827	1722.8108950017	1868.40257957157	0.525208323460079	0.479729458357084	0.0374451719114474	0.000118198858945714	0.000585781645904136	0.000117202481956058	0.000504722788740912
CARHR025980	0.53899	1	1996.06195912927	1823.38882525654	1415.29699386145	985.029221816254	0.522604445458314	0.589626936796113	0.0420585502729098	2.50209560713716e-07	1.90646006785914e-06	2.68197386824713e-07	1.76335418539199e-06
CARHR025990	0.99158	1	160.555563659498	132.060416959479	100.058315626622	90.2118936892907	0.548690346029193	0.525874838664269	0.128832686560268	0.64097446900241	0.893252564775206	0.690556292048535	0.818727213455548
CARHR026000	1	1	0	0	14.6032579121913	0	NA	1	NA	1	1	NA	NA
CARHR026010	0.99445	1	4226.98039734086	7052.2089521242	3201.83389498805	5191.27549480769	0.374759237244415	0.381483636908248	0.0226534989006475	0.341339152995755	0.563721673205148	0.343465079155996	0.491185848780468
CARHR026020	0.53173	1	4354.35017948469	5718.16093050526	2799.78776061426	2815.33376317606	0.432300360052821	0.498615702038154	0.0637754354424749	1.29919018766795e-15	2.16001690070526e-14	1.4881554856991e-15	2.10939950607357e-14
CARHR026030	0.50312	1	227.020931094507	32.2966590707041	133.001669844119	74.5658706634899	0.875455193571219	0.640763336689647	0.181680977456553	2.27942927263407e-09	2.20783708970296e-08	3.92415997186846e-09	3.19305473147202e-08
CARHR026040	1	1	8.10243281753368	0	0	0	1	NA	NA	1	1	NA	NA
CARHR026050	0.15278	1	57.074517785946	15.4786009328585	10.1958478719807	19.7808655286617	0.786658365536991	0.340125608024869	0.363094081822839	2.02910951869433e-05	0.000115882152314521	4.11257351870825e-05	0.000192760984565021
CARHR026070	0.11639	1	1107.04086611287	798.977648914926	583.923864561702	750.905331786546	0.580813280345667	0.437452122083611	0.0840366679925193	1.08534463669849e-15	1.82141026443287e-14	1.19012515346272e-15	1.69887096082205e-14
CARHR026080	1	1	28.9043459232133	119.027789274127	87.4913035735728	65.3297549401993	0.195389229558914	0.572508163629086	NA	1.67344462212643e-11	2.01791097580459e-10	4.26820075228328e-11	4.26491752093537e-10
CARHR026090	0.57939	1	199.949739632529	710.845315251036	105.622120796525	191.978990014394	0.219533185386135	0.354911715580363	0.0879756286913467	5.31885461428991e-06	3.3479148223202e-05	4.477398064652e-06	2.46372046002304e-05
CARHR026100	0.83246	1	1876.31547216468	2525.36526275023	1495.05101917931	2401.81508687165	0.426272504791502	0.383654705728234	0.0304764475963028	8.10035460010173e-05	0.000413081518499842	8.75633312516202e-05	0.000385575482358829
CARHR026110	0.93069	1	158.096426886191	177.005145661583	186.684311940555	171.250605260258	0.471786586031769	0.521559375655489	0.0467878198964415	0.19648756868998	0.365882056750198	0.217356080866167	0.344563954553009
CARHR026120	0.48182	1	336.93841918298	61.7509567648057	540.588446912057	225.904971545253	0.84511511846031	0.705274740649537	0.0952770575081408	1.01977425280192e-07	8.17037497653618e-07	2.21275093016835e-07	1.46865286189933e-06
CARHR026130	0.72968	1	27.1771998148134	23.6424837513856	13.2129415614171	13.812927328455	0.534777037314916	0.48889978765377	0.26503864468405	0.812574206071551	1	0.88278841090295	0.965097086905985
CARHR026140	0.99929	1	860.067566976765	1806.53857858443	499.2144311919	1037.37432938171	0.322532657628658	0.324884864448404	0.0371598837301997	0.891070303939515	1	0.902289916173796	0.978417769693915
CARHR026150	0	0	218.088216581797	36.7597122237494	0	32.364816762026	0.855758246119403	0	0.428921678416412	1.6671710403244e-23	4.36069572144565e-22	7.83319655379084e-26	1.91728819013782e-24
CARHR026160	1	1	0	3.37241057837495	3.39140065286846	9.25891138240398	0	0.268088300384396	NA	1	1	0.748381363739283	0.863089826936559
CARHR026220	0.89824	1	4.87888427722458	240.42090036762	0	265.805134974364	0.0198894763983933	0	0.0203704542483836	0.0247978519417026	0.0670945536463765	0.0635865326750664	0.128701689841821
CARHR026230	0.9247	1	167.551785421457	259.873096946228	156.316033760892	196.203024075801	0.392002881285988	0.443425767446895	0.0476209887712731	0.165557255882651	0.319446326884683	0.168369978771764	0.282444095004455
CARHR026240	0.89171	1	787.6178435216	660.267902378926	400.302166191557	420.812286266143	0.54397789725579	0.487510803144923	0.0836598277230994	0.00985271396689342	0.0304329619492589	0.0109517581687208	0.0291215245362261
CARHR026250	1	1	0	0	0	14.1168684320788	NA	0	NA	1	1	NA	NA
CARHR026260	0.88593	1	752.459320507391	848.834798876436	669.104188417531	1033.60512371909	0.46990700296641	0.392964426545547	0.0787330755335186	9.34041545490344e-06	5.62566472841649e-05	9.46265282041411e-06	4.94789546268117e-05
CARHR026270	1	1	0	2.26934070747029	0	0	0	NA	NA	1	1	NA	NA
CARHR026290	1	1	0	0	2.26668190527875	0	NA	1	NA	1	1	NA	NA
CARHR026300	0.99861	1	906.424748213599	771.192022678638	957.89504782219	868.450013642161	0.540305011216309	0.524487441083098	0.0810464799955275	0.360287129813214	0.587183215968931	0.366256612731862	0.516416712602081
CARHR026310	0.84111	1	6.02309418118037	36.2892500622886	24.4718422487072	40.3764861397389	0.142348392386935	0.377370440485669	0.212260251118537	0.0144991886320737	0.0425907465168783	0.0156618434258691	0.0397802073383876
CARHR026320	1	1	7.83688992762541	4.37058210327611	0	0	0.641974841948227	NA	NA	1	1	NA	NA
CARHR026330	1	1	6.24644198898544	9.75877046835069	23.6062760219475	3.21479663095346	0.390275480918239	0.880139147581566	NA	0.00123205170092883	0.00490899530513022	0.00243457397690829	0.00780591719747076
CARHR026340	0.80657	1	1790.41500853227	2581.75300389741	1084.7310379869	1638.25319073932	0.409502792079875	0.398361116654108	0.0661034196010997	0.370753371209879	0.600058085782034	0.365582401259413	0.515826018256162
CARHR026350	1	1	19.1940223180376	0	4.03911857317346	0	1	1	NA	1	1	NA	NA
CARHR026360	0.77386	1	469.478962177724	101.177828769461	243.933397976262	39.838263388519	0.822699334565835	0.85961155107272	0.0571478907052325	0.203524898013342	0.375749046185995	0.203702495999862	0.327805821808114
CARHR026370	0.99627	1	29.3432170551729	44.4716743036115	38.9151787744662	85.0940994272548	0.397524354707065	0.313808606410598	0.162673913077152	0.278076126854701	0.480905778598845	0.296816038602159	0.439317691708217
CARHR026380	1	1	10.4840403932583	5.64282646129121	0	0	0.650097783271565	NA	NA	1	1	NA	NA
CARHR026390	1	1	0	51.627501094949	14.633681366175	27.3257713631044	0	0.348757679481448	NA	1.0615912933111e-06	7.36933878383874e-06	1.4663616878018e-05	7.44063997052552e-05
CARHR026410	1	1	10.351640856947	7.03012780867391	63.4830411769468	0	0.595545888113292	1	NA	6.12204476295084e-06	3.81654280545968e-05	1.41787931152631e-06	8.39373475241452e-06
CARHR026420	0.57484	1	704.115027220386	628.39198808133	204.295703046873	255.833521280089	0.528413748771863	0.443996365033539	0.0478350409740634	0.00170987947511568	0.00655958052795048	0.00215049062505057	0.00700247493413961
CARHR026430	1	1	0	2.1069073107222	0	0	0	NA	NA	1	1	NA	NA
CARHR026440	0.77151	1	370.109866650044	207.503940235034	201.720690979683	172.438195956908	0.640756613222164	0.539131096500906	0.123063970607372	0.00229675246515182	0.00849810289812424	0.0022191617088886	0.00718215391857742
CARHR026450	1	1	4.85279398697205	0	0	0	1	NA	NA	1	1	NA	NA
CARHR026460	0.84291	1	157.748616017107	48.7353273791212	189.250861909932	92.8731903454596	0.763975219682814	0.670807258002282	0.0959384836944222	0.0267819510696495	0.071542974207711	0.0322415333886477	0.0728921589017837
CARHR026490	0.76406	1	10.9334033200455	321.044989764109	84.125094917704	450.374464090164	0.0329340810962777	0.157390391628865	0.108758733388992	1.33627197366115e-09	1.32785840938254e-08	2.31022626827717e-08	1.72187602110199e-07
CARHR026500	0.82748	1	175.423475532803	559.68440828023	357.288169730425	828.986310666842	0.238636368070051	0.301185076164476	0.0946842234760807	0.00278782844696458	0.0100941210839487	0.00345169113805249	0.0106124184339176
CARHR026510	0.7062	1	2661.98728047899	2506.36681763127	1200.35931441654	2000.19749851835	0.515055127792484	0.375047026056638	0.0881409630860279	5.57471481510743e-36	2.29225438297827e-34	1.17956830666362e-35	4.07825650665108e-34
CARHR026520	1	1	0	2.71226188416058	0	0	0	NA	NA	1	1	NA	NA
CARHR026530	0.99961	1	1423.95282061088	1708.43297513874	740.474670555451	896.860695172605	0.454590498572386	0.452243740686681	0.0316044138112176	0.878293349800952	1	0.901361418469312	0.977869194479658
CARHR026540	1	1	0	36.1563230631089	0	10.49163243936	0	0	NA	1	1	NA	NA
CARHR026550	1	1	0	0	4.39694998277901	0	NA	1	NA	1	1	NA	NA
CARHR026560	0.09578	1	1268.5020470182	1134.2716682265	1261.48483779893	538.065052173811	0.527932380386063	0.701000202788509	0.132925577879281	5.59192174386741e-30	1.90818773148442e-28	1.1727292288032e-29	3.40147587799283e-28
CARHR026570	1	1	59.2293345679673	0	112.050274000876	0	1	1	NA	1	1	NA	NA
CARHR026600	1	1	101.760924857246	116.983366663829	0	0	0.465204939290688	NA	NA	1	1	NA	NA
CARHR026610	0.99388	1	1513.56187092518	2044.20942613208	1082.43006605651	1382.8205053418	0.425424161518503	0.439075069534432	0.0274242337918024	0.302255958286766	0.513301834691601	0.30515111342633	0.449059568601006
CARHR026620	0.8349	1	494.083107547859	662.426856895969	600.578281541222	648.770540100497	0.427219066621243	0.480713049180313	0.0391124235032615	0.00875847585351769	0.0274801820961707	0.00955267603812122	0.025867326746467
CARHR026650	1	1	0	0	4.62428189527822	9.02073750431593	NA	0.33889888756155	NA	1	1	NA	NA
CARHR026660	1e-04	0.0150097902097902	14.1168982724753	0	23.4395226728679	36.9971088584734	1	0.387836351546373	0.315407629264931	2.67853193781831e-05	0.000149524081959252	0.000119941855688472	0.000515786849740024
CARHR026670	0.96688	1	605.546481909102	544.774141299804	369.633607903804	288.560796616435	0.526415392101625	0.561587283886486	0.0306042989457106	0.155535581858445	0.304322308934336	0.163099547622775	0.275636871393717
CARHR026680	0.28709	1	16.7191790883894	201.134813730657	58.904253138519	251.367279414574	0.0767448825336731	0.189847430261555	0.0602864901691295	0.000240139465963015	0.00111735389062002	0.000420492068410616	0.00162151585159361
CARHR026690	0.95246	1	119.33356538582	147.670665310401	92.7316819050745	156.261900710999	0.44693511063347	0.372425991588943	0.128157557287709	0.107167971414727	0.225183880415635	0.103224082888596	0.190061068281059
CARHR026700	1	1	2.1006307304717	1.9121296701833	7.98473903122716	0	0.523487704406377	1	NA	0.090909090909091	0.197217781208078	0.196497091869248	0.318720666494304
CARHR026710	1	1	0	0	0	2.48173257824217	NA	0	NA	1	1	NA	NA
CARHR026730	0.87755	1	20.4182576838915	2.35635421610331	35.5538738907978	7.37782037966111	0.896535922260706	0.828149796903362	0.379340111618424	0.706302980589405	0.956955382866494	0.705632048607952	0.829982638047779
CARHR026740	0.96461	1	968.568911124655	1621.92774253413	1574.50623636098	2782.69494706329	0.373893133487226	0.361357249775553	0.0500685632845596	0.303045827363647	0.514439705673309	0.306234541558444	0.450471679429092
CARHR026750	0.99975	1	713.441246716104	669.681647064919	733.47759928743	708.130726650445	0.515819129250171	0.508791178637407	0.0394037043502261	0.734716444877328	0.984514531954486	0.736942730397438	0.855103713073936
CARHR026760	0.76594	1	29.6118658275068	55.0071023140054	23.740019287722	21.8429298751751	0.349943593946756	0.520809200012129	0.153886715813499	0.0663266256204074	0.151854367180419	0.0883345925200084	0.167583235924147
CARHR026770	0.20377	1	86.5942172109716	1.35372580956313	21.0295936678381	6.81587072578799	0.984607646716114	0.75522510131495	0.127869529776535	0.000168902317409089	0.000811214889431345	0.000220003451663216	0.000897282523423918
CARHR026780	0.3792	1	144.54496311984	295.106679006114	175.136981526763	191.882339648286	0.32877157565223	0.477187361597326	0.0782553247516979	2.67532586756365e-05	0.000149422832218023	2.45151979505521e-05	0.000119590501590328
CARHR026790	0.99253	1	109.378837697909	128.733945426864	49.7438005289344	51.237255621719	0.459357268696463	0.492605270979952	0.033239160259925	0.553473896830491	0.804862040756752	0.658468116064831	0.792672347835773
CARHR026800	0.79314	1	4.73430175412119	6.15936409686523	11.8429133328963	7.61872026530827	0.434592158313035	0.608526168840672	0.170915162407048	0.477465568291123	0.724311882603838	0.586951444915702	0.729218402598507
CARHR026820	0.07516	1	431.547907705283	32.6022989727421	235.744194681217	86.6297072497432	0.929759163081968	0.731275681031103	0.110545043452856	3.71668962481413e-14	5.51313241928199e-13	4.97323629149256e-14	6.26772523888314e-13
CARHR026830	0.99412	1	1233.08421311449	1561.87231684251	651.05503313968	762.482251135052	0.441181893134296	0.460585681313477	0.0337874262530475	0.237377770602173	0.424939152543679	0.244920792757466	0.378688108917469
CARHR026840	0.76812	1	42.3776790252353	18.4654802698233	38.3747298206896	18.9419932892299	0.696506879593891	0.669520651888913	0.163867866721484	0.842547426564443	1	0.906606679558166	0.981032603777021
CARHR026850	1	1	21.870961056542	15.6850883615275	3.62619936039713	3.55649952665133	0.582355210290545	0.504851925080103	NA	0.712611079599168	0.963495068504979	0.999999999999997	1
CARHR026860	0.03496	1	2422.56759714356	1386.64753887975	3490.53748975949	3599.36306332263	0.635975525307986	0.492325310295373	0.0678370601603691	4.7258804431307e-47	2.64846730630176e-45	1.35610391399443e-46	6.38914657510433e-45
CARHR026870	0.87512	1	44.1531361546569	68.2997753776237	59.4568582451052	47.7810266564556	0.392636665009624	0.554438930790958	0.104621979266231	0.021614318402725	0.0597847590458878	0.0234370678300834	0.055745032115864
CARHR026900	0.88748	1	1837.22031978823	1145.75674861648	888.831030594234	444.764170188884	0.615901590142218	0.666492373452073	0.0478225926376342	0.00149555365190765	0.00581637318074756	0.00163481283572193	0.00547930450247679
